,type,text,likes,retweets,num_comments,url
249,nr,The coronavirus pandemic affects every aspect of daily life around the world. We\xe2\x80\x99re collecting the most important news and useful guidance on the outbreak here:  https://nyti.ms/2U0R8w4\xc2\xa0,503,202,51,twitter.com/nytimes/status/1238495043071213569
250,nr,"New York has opened its first \xe2\x80\x9cdrive through\xe2\x80\x9d coronavirus testing center for the virus in New Rochelle, a city north of New York City that has been at the center of the state's epidemic.\n\nFollow more updates on the outbreak in New York.  https://nyti.ms/2W904SH\xc2\xa0",656,227,26,twitter.com/nytimes/status/1238487949207052293
251,nr,"Spain, with one of the fastest-growing coronavirus outbreaks in the world, has declared a state of emergency for 15 days. The decision came as the country reported about 4,200 confirmed infections, the most in Europe after Italy.\n\nFollow more live updates.  https://nyti.ms/2WlX0TF\xc2\xa0",914,573,34,twitter.com/nytimes/status/1238484984907927554
252,nr,"Walmart, Uber and other major companies announced new policies this week to grant paid leave or other compensation to workers who contract the new coronavirus or are quarantined by order of the government or their companies  https://nyti.ms/3aNM05f\xc2\xa0",949,232,27,twitter.com/nytimes/status/1237875998130966529
253,nr,"An usher who recently worked at 2 Broadway theaters has tested positive for the coronavirus, prompting a scramble to inform the public and clean the buildings, according to 4 theater industry officials  https://nyti.ms/3aNEfw4\xc2\xa0",1183,722,49,twitter.com/nytimes/status/1237865899404611585
254,nr,"Breaking News: Italy ordered all businesses except pharmacies, grocery stores and banks to close, tightening a lockdown to curb the coronavirus outbreak  https://nyti.ms/338S9WY\xc2\xa0",1764,896,83,twitter.com/nytimes/status/1237854839154946048
255,nr,Britain\xe2\x80\x99s central bank and government on Wednesday moved to unleash funds to help the country face the coronavirus outbreak and to repair budgets after years of austerity  https://nyti.ms/3aNOosN\xc2\xa0,249,72,10,twitter.com/nytimes/status/1237850821364043779
256,nr,The NCAA men\xe2\x80\x99s and women\xe2\x80\x99s basketball tournaments will be played without spectators in attendance as the U.S. grapples with the spread of the coronavirus  https://nyti.ms/2W4cr2v\xc2\xa0,370,136,34,twitter.com/nytimes/status/1237845766762160128
257,nr,"While much of the U.S. is just starting to see clusters of coronavirus cases, a Washington State hospital offers a window into the challenges facing the health care system, testing workers' resilience, institutions' readiness and our supply chains  https://nyti.ms/2W36i6z\xc2\xa0",327,176,22,twitter.com/nytimes/status/1237840761338515456
258,nr,"In Pavia, Italy \xe2\x80\x94 once home to a founder of probability theory \xe2\x80\x94\xc2\xa0residents are calculating the odds of being infected with the coronavirus  https://nyti.ms/2TQL49e\xc2\xa0",454,165,27,twitter.com/nytimes/status/1237839500094533634
259,nr,Gov. Jay Inslee of Washington ordered a ban on public gatherings of 250 or more people in the Seattle area as the state escalates its response to the coronavirus outbreak. The order is one of the strictest imposed in any American city so far.  https://nyti.ms/33bKSpw\xc2\xa0,524,165,35,twitter.com/nytimes/status/1237835711061131264
260,nr,Here\xe2\x80\x99s a list of some of the major events around the world that have been modified or canceled because of the coronavirus outbreak  https://nyti.ms/2Q6GR0e\xc2\xa0,142,72,15,twitter.com/nytimes/status/1237830692660273152
261,nr,"As our journalists have traveled across the U.S. to cover the coronavirus outbreak, they have observed inside airports and airplanes a sense of anguish that the next sneeze might be the fateful one  https://nyti.ms/2IFkElK\xc2\xa0",345,117,35,twitter.com/nytimes/status/1237825638549147650
262,nr,The Golden State Warriors have become the first NBA team to bar fans from games because of the coronavirus pandemic  https://nyti.ms/2W3trpF\xc2\xa0,266,92,17,twitter.com/nytimes/status/1237823137686999041
263,nr,"What does the coronavirus do to the body? Here\xe2\x80\x99s what scientists know, and don\xe2\x80\x99t know, so far.  https://nyti.ms/2Q6yUIh\xc2\xa0",388,261,18,twitter.com/nytimes/status/1237820615480008704
264,nr,"Here\xe2\x80\x99s a visual look at how the coronavirus functions, on a cellular level  https://nyti.ms/2Q3heNO\xc2\xa0",307,183,15,twitter.com/nytimes/status/1237815567467323392
265,nr,The latest on the coronavirus in New York: \n \xe2\x80\x94The CUNY and SUNY public university systems will move to remote classes beginning on March 19\n\xe2\x80\x94The state has nearly 200 cases so far\n https://nyti.ms/38GBGKT\xc2\xa0,935,600,58,twitter.com/nytimes/status/1237803006843895810
266,nr,"The Trump administration\xe2\x80\x99s response to the coronavirus outbreak has received mixed reviews from state governors, whose health departments are on the front lines of the crisis  https://nyti.ms/38I8CCA\xc2\xa0",147,35,39,twitter.com/nytimes/status/1237800467549298692
267,nr,"Broadway actors are being asked to suspend the tradition of greeting fans at stage doors, one of several steps that theaters are taking to limit the coronavirus outbreak\n https://nyti.ms/39J4vYw\xc2\xa0",146,42,19,twitter.com/nytimes/status/1237792919496658944
268,nr,"Breaking News: The coronavirus outbreak is now a global pandemic, WHO officials declared  https://nyti.ms/3aNkLYB\xc2\xa0",2261,1635,141,twitter.com/nytimes/status/1237780130602323968
269,nr,"With the White House still debating which economic measures to propose to confront the coronavirus, Democrats plan to unveil their own legislation to aid patients, workers and families affected by the epidemic  https://nyti.ms/2TVq6Gt\xc2\xa0",529,147,54,twitter.com/nytimes/status/1237770324701335554
270,nr,The latest on the coronavirus:\n\xe2\x80\x94A top U.S. health official recommends barring fans from large gatherings like NBA games\n\xe2\x80\x94The U.S. may extend the tax filing deadline\n\xe2\x80\x94European nations are stepping up virus containment efforts\n https://nyti.ms/2Q7tZXB\xc2\xa0,296,141,57,twitter.com/nytimes/status/1237767764703666178
271,nr,"""The bottom line: It is going to get worse,"" Dr. Anthony Fauci, a top U.S. health official, told lawmakers Wednesday at a hearing that quickly devolved into a partisan fight over the Trump administration\xe2\x80\x99s response to the coronavirus outbreak  https://nyti.ms/3aPCv5J\xc2\xa0",525,255,86,twitter.com/nytimes/status/1237762726962872321
272,nr,"""Thank you for being my friend, John.""\n\n2 American men have stayed in touch, texting back and forth and making new vacation plans, after they both contracted the coronavirus on the Diamond Princess cruise ship in Japan.\n https://nyti.ms/2IkbZoL\xc2\xa0",148,37,8,twitter.com/nytimes/status/1235349324088987648
273,nr,"NBCUniversal has sold $1.25 billion in ads for the Olympics in Tokyo this summer. If the media giant is anxious about the potential impact of the coronavirus, it's trying not to show it.\n https://nyti.ms/2vHeizk\xc2\xa0",137,60,23,twitter.com/nytimes/status/1235341776795422720
274,nr,"The House approved $8.3 billion in emergency aid to combat the coronavirus. The bipartisan package, which includes nearly $7.8 billion for agencies dealing with the virus, is substantially larger than what the White House proposed in late February.  http://nyti.ms/2Tpnh1j\xc2\xa0 https://twitter.com/nytimes/status/1235269234604769281\xc2\xa0\xe2\x80\xa6",325,111,28,twitter.com/nytimes/status/1235335782623215617
275,nr,"People are rewatching the star-studded 2011 thriller ""Contagion"" as the coronavirus outbreak continues. ""It felt like I was watching a documentary,"" writer and director Barry Jenkins said.\n https://nyti.ms/2TpddVS\xc2\xa0",597,179,44,twitter.com/nytimes/status/1235324166863282176
276,nr,President Trump responded to criticism over his administration's response to the coronavirus by pointing to testing regulations adopted under President Obama. Trump didn\xe2\x80\x99t explain why the restrictions weren't lifted earlier.\n https://nyti.ms/2VMMeFs\xc2\xa0,259,79,123,twitter.com/nytimes/status/1235314090496716800
277,nr,"Hundreds of millions of students around the globe are out of school as provinces, cities and towns work to contain the spread of the coronavirus  https://nyti.ms/3cFSzZw\xc2\xa0",275,92,15,twitter.com/nytimes/status/1235298997050494977
278,nr,"Breaking News: Italy is closing all schools, from day cares to universities, as the coronavirus outbreak spreads.\n\nOfficials said there have been more than 3,000 infections in the country, by far the biggest outbreak in Europe, and more than 100 deaths.\n https://nyti.ms/2IgL8Kj\xc2\xa0",1430,1074,83,twitter.com/nytimes/status/1235294698992005122
279,nr,"Officials in Los Angeles County declared a local state of emergency to help respond to cases of the coronavirus. \xe2\x80\x9cThis is a call for preparedness,\xe2\x80\x9d said Barbara Ferrer, the director of the LA County Department of Public Health.  https://nyti.ms/39oqcwP\xc2\xa0",236,106,25,twitter.com/nytimes/status/1235286412045545473
280,nr,Breaking News: The CDC has broadened the guidelines for coronavirus testing: Anyone with symptoms and a doctor's approval can get one. But there may not be enough kits yet.\n https://nyti.ms/2uXugVU\xc2\xa0,752,470,71,twitter.com/nytimes/status/1235281640085229568
281,nr,U.S. lawmakers reached a deal to provide $8.3 billion in emergency aid to combat the coronavirus. The House will vote on the spending package today.  https://nyti.ms/2Tpnh1j\xc2\xa0,263,115,46,twitter.com/nytimes/status/1235269234604769281
282,nr,Los Angeles County has identified 6 new cases of the coronavirus and declared a local state of emergency.\n\nFollow the latest on the coronavirus here.  https://nyti.ms/3ap098T\xc2\xa0,246,156,27,twitter.com/nytimes/status/1235266100402827271
283,nr,The Louvre has reopened after a 3-day closure over coronavirus fears. It's become an example of how large museums can respond to the virus outbreak.  https://nyti.ms/32OeTLX\xc2\xa0,252,71,7,twitter.com/nytimes/status/1235258723586707461
284,nr,"The producers of the James Bond movie franchise said that the release of the latest film, \xe2\x80\x9cNo Time To Die,\xe2\x80\x9d\xc2\xa0would be delayed until November. It\xe2\x80\x99s one of Hollywood\xe2\x80\x99s first significant responses to the coronavirus.  https://nyti.ms/3ate7Xj\xc2\xa0",727,280,78,twitter.com/nytimes/status/1235256955352109056
285,nr,"One man received death threats, others have had longtime friends and neighbors disappear on them: A growing number of people across the U.S. say they are being treated like pariahs after being associated with the coronavirus  https://nyti.ms/2uTPLH9\xc2\xa0",254,98,50,twitter.com/nytimes/status/1235238599194480642
286,nr,"During a two-week visit in early February, the leader of a World Health Organization team saw how China rapidly suppressed the coronavirus outbreak that had engulfed Wuhan, and was threatening the rest of the country  https://nyti.ms/39mJEK9\xc2\xa0",145,73,20,twitter.com/nytimes/status/1235223486974525442
287,nr,"In Opinion\n\nThe editorial board writes, ""Whatever the course of the coronavirus, mandatory sick leave for American workers would improve the lives of families and insulate the economy against pandemics""\n https://nyti.ms/2vEgOGB\xc2\xa0",247,93,28,twitter.com/nytimes/status/1235193305903882241
288,nr,Public health officials are increasingly worried that medical bills will discourage the poor and uninsured from undergoing testing for the coronavirus  https://nyti.ms/2TFPyQ0\xc2\xa0,1639,696,201,twitter.com/nytimes/status/1235178195172970496
289,nr,A text from his mother made a British director in Italy realize that making a movie about people hiding from a life-threatening disease had suddenly collided with a real-life event: the fast-spreading coronavirus outbreak  https://nyti.ms/2THbomu\xc2\xa0,161,47,6,twitter.com/nytimes/status/1235153029818658816
290,nr,"Many expatriates have the means \xe2\x80\x94 and the passports \xe2\x80\x94 to leave Hong Kong during the outbreak, but no intention of doing so, even as the economy takes a hit and new coronavirus infections crop up  https://nyti.ms/38l3F2w\xc2\xa0",107,15,9,twitter.com/nytimes/status/1235150503866183681
291,nr,At least 120 cases of coronavirus have been recorded in more than a dozen U.S. states. Vice President Mike Pence said the Centers for Disease Control and Prevention will expand testing for people who fear they have been infected.\n \nLatest updates:\n https://nyti.ms/32L8qkX\xc2\xa0,174,116,33,twitter.com/nytimes/status/1235147995785633793
292,nr,Here are @NYTParenting's tips on how parents and kids can navigate schools being closed over the coronavirus\n https://nyti.ms/336WDNX\xc2\xa0,95,37,14,twitter.com/nytimes/status/1237524928695373825
293,nr,"Many companies are blocking their ads from appearing next to sensitive terms linked to the coronavirus, creating keyword blacklists similar to the ones used to avoid stories about airplane crashes, mass shootings and impeachment proceedings\n https://nyti.ms/2W182xh\xc2\xa0",121,52,14,twitter.com/nytimes/status/1237521144166535168
294,nr,Coachella was postponed over coronavirus concerns. The giant music festival in the desert of Southern California will now take place in October.  https://nyti.ms/2Q5aFKH\xc2\xa0,708,292,44,twitter.com/nytimes/status/1237519386849599496
295,nr,"A look inside the Pentagon's press briefing room today, from our correspondent @helenecooper, where journalists are keeping their distance from each other due to the coronavirus.\n\nFollow the latest on the virus.  https://nyti.ms/2Q478wm\xc2\xa0 https://twitter.com/helenecooper/status/1237424243123593222\xc2\xa0\xe2\x80\xa6",294,103,23,twitter.com/nytimes/status/1237503511455121408
296,nr,"Breaking News: Bernie Sanders called off a rally planned for tonight in Ohio, the first major U.S. campaign event canceled due to coronavirus fears  https://nyti.ms/2TDfoWc\xc2\xa0",914,199,70,twitter.com/nytimes/status/1237478355529797632
297,nr,"A 69-year-old man in New Jersey is believed to be the first person in the Northeast to die from the coronavirus. He had a history of health problems and was treated last week for a fever and cough, officials said, but was not tested until Saturday.  https://nyti.ms/3cJeeA5\xc2\xa0",417,227,30,twitter.com/nytimes/status/1237473573784223744
298,nr,\xe2\x80\x94Gov. Andrew Cuomo announced a targeted containment strategy for the coronavirus in New Rochelle\n\xe2\x80\x94Officials in New Jersey announced the first virus death in the U.S. Northeast\n\nFollow @NYTMetro\xe2\x80\x99s updates about the coronavirus in the New York region here.  https://nyti.ms/2W0Ozg8\xc2\xa0,114,58,22,twitter.com/nytimes/status/1237470817983889408
299,nr,"Gov. Andrew Cuomo said New York State does not plan to close streets or impose travel restrictions as part of its coronavirus containment zone in New Rochelle. \xe2\x80\x9cYou\xe2\x80\x99re not containing people,\xe2\x80\x9d he said. \xe2\x80\x9cYou\xe2\x80\x99re containing facilities.\xe2\x80\x9d  https://nyti.ms/2W1m0zi\xc2\xa0",158,79,26,twitter.com/nytimes/status/1237460732607975427
300,nr,Harvard College and Ohio State University are the latest major American universities to suspend in-person classes and move to an online format in response to the coronavirus outbreak across the U.S.  https://nyti.ms/2TG9YcM\xc2\xa0,467,221,30,twitter.com/nytimes/status/1237455706833502213
301,nr,"When a New York lawyer went to a suburban hospital with breathing trouble, doctors put him an ordinary room, believing he had pneumonia. 4 days later they figured out what actually ailed him: the coronavirus.  https://nyti.ms/38DuzD8\xc2\xa0",457,242,37,twitter.com/nytimes/status/1237445637668569105
302,nr,"Doctors say the more than 555,000 homeless people in the U.S. are at a higher risk of contracting the coronavirus, and that if the chronically homeless catch the virus, they are more likely to die from it because of a lack of reliable health care.  https://nyti.ms/2xtb7vV\xc2\xa0",494,411,57,twitter.com/nytimes/status/1237440605799813120
303,nr,"Coachella organizers are in talks to postpone next month\xe2\x80\x99s festival until October to avoid outright cancellation because of the coronavirus, according to a person briefed on the negotiations  https://nyti.ms/2Q5qotb\xc2\xa0",199,64,23,twitter.com/nytimes/status/1237435582286102529
304,nr,"Breaking News: A one-mile \xe2\x80\x9ccontainment\xe2\x80\x9d zone is being created in New Rochelle, an epicenter of the coronavirus outbreak that\xe2\x80\x99s just outside New York City. The state plans to have the National Guard clean schools and deliver food.\n https://nyti.ms/39DAx88\xc2\xa0",1394,954,131,twitter.com/nytimes/status/1237429840099389445
305,nr,"For the first time since the coronavirus epidemic began, President Xi Jinping of China toured Wuhan, hoping to demonstrate that his government was containing a crisis that has tarnished his image at home and abroad\n https://nyti.ms/3cOxGer\xc2\xa0",118,40,64,twitter.com/nytimes/status/1237407903230898176
306,nr,"President Trump and his advisers are considering using FEMA as a vehicle to deliver funds to stimulate the economy against damage from the coronavirus, a move that could allow the administration to begin bolstering growth without waiting for Congress  https://nyti.ms/2wK6Fsl\xc2\xa0",232,111,96,twitter.com/nytimes/status/1237397826159677441
307,nr,"In Opinion\n\nE. Tammy Kim writes about Lasana Bridges, a nurse in Washington State who is on the front lines of the coronavirus outbreak, with no paid sick leave.  https://nyti.ms/38D4Me4\xc2\xa0",357,171,24,twitter.com/nytimes/status/1237372653016616960
308,nr,"As the coronavirus spreads around the world, comparisons between today\xe2\x80\x99s situation and the Spanish flu pandemic of 1918 are proliferating. The fear is similar, but the medical reality is not.  https://nyti.ms/2W1nqJR\xc2\xa0",1135,514,68,twitter.com/nytimes/status/1237339946047979521
309,nr,"Even before the coronavirus scourge, the Shincheonji Church of Jesus was viewed suspiciously over its tactics to attract tens of thousands of recruits. Now it has become the most vilified church in South Korea.  https://nyti.ms/2TWnkkp\xc2\xa0",236,103,33,twitter.com/nytimes/status/1237328605732012037
310,nr,"The Trump administration released several pages of simple behaviors for keeping schools, homes and businesses safe during a coronavirus outbreak. Here is what the guidelines recommend.  https://nyti.ms/2PZO5mC\xc2\xa0",165,62,36,twitter.com/nytimes/status/1237321055892627458
311,nr,"As anxiety about coronavirus gave way to fear, investors on Wall Street dumped shares, watched the news and fielded client calls. ""I have no energy left to speak,"" one Goldman Sachs banker said.  https://nyti.ms/39zvsxx\xc2\xa0",164,74,43,twitter.com/nytimes/status/1236431457456971777
312,nr,"Debate has raged in the Trump administration over what to tell the public about the coronavirus, with the president especially hesitant to raise alarm\n https://nyti.ms/39xMtYV\xc2\xa0",397,216,161,twitter.com/nytimes/status/1236416361116598277
313,nr,Breaking News: Italy is weighing a plan to restrict the movement of a fourth of its population in the most extreme effort to contain the coronavirus outside China  https://nyti.ms/38BwN5D\xc2\xa0,798,507,56,twitter.com/nytimes/status/1236412825536520195
314,nr,Our reporter @jackhealyNYT is covering the coronavirus outbreak in Washington state. Debbie de los Angeles invited him to shadow her family as they searched for answers about her mother\xe2\x80\x99s care at the Life Care Center in Kirkland. Then the worst happened.  https://nyti.ms/32XqGrc\xc2\xa0 https://twitter.com/jackhealyNYT/status/1236019146812534784\xc2\xa0\xe2\x80\xa6,263,132,36,twitter.com/nytimes/status/1236384105740337153
315,nr,"A top Italian political leader, based in Rome, announced on Saturday he had contracted the coronavirus. His case represented a new stage in Italy\xe2\x80\x99s outbreak, which had been concentrated in the country\xe2\x80\x99s wealthy and industrious north.  https://nyti.ms/3ayGwLB\xc2\xa0",316,189,43,twitter.com/nytimes/status/1236371066123149313
316,nr,Map: The number of known coronavirus cases in the U.S. continues to grow  https://nyti.ms/2TxYd8c\xc2\xa0,330,216,60,twitter.com/nytimes/status/1236366068429529090
317,nr,Update: Gov. Andrew Cuomo declared a state of emergency in New York on Saturday as the number of confirmed cases of coronavirus in the state rose to 76  https://nyti.ms/2VSp00I\xc2\xa0 https://twitter.com/nytimes/status/1236340869126672391\xc2\xa0\xe2\x80\xa6,727,590,50,twitter.com/nytimes/status/1236348758142652416
318,nr,"Many public health experts now fear a potentially dire situation: If the novel coronavirus becomes an epidemic in the U.S., it could exacerbate the vulnerabilities of resource-strapped minorities and cause devastating consequences  https://nyti.ms/2VRVZCr\xc2\xa0",466,257,81,twitter.com/nytimes/status/1236345903809781770
319,nr,"A man who drives for taxi or ride-hailing services in Queens tested positive for the coronavirus. The new case prompted more than 40 doctors, nurses and other workers at the Queens hospital he visited to go into self-quarantine, officials said on Saturday.  https://nyti.ms/39JfAbO\xc2\xa0",1424,1011,106,twitter.com/nytimes/status/1236340869126672391
320,nr,"A hotel in Fujian Province in China where officials had placed people who might have had contact with coronavirus patients collapsed on Saturday night, trapping dozens in the rubble, according to officials and local news outlets  https://nyti.ms/39xiMXX\xc2\xa0",257,175,50,twitter.com/nytimes/status/1236333289700548608
321,nr,"To help contain the coronavirus outbreak, the government in Denmark has asked mayors to suspend naturalization ceremonies, which require a mandatory handshake  https://nyti.ms/2PXwf3A\xc2\xa0",233,102,44,twitter.com/nytimes/status/1236330797881229312
322,nr,New York City public schools will probably stay open even if the new coronavirus becomes more widespread because schools double as social service centers for hundreds of thousands of poor students. Officials called long-term closings an \xe2\x80\x9cextreme\xe2\x80\x9d measure.\n https://nyti.ms/330bzgO\xc2\xa0,738,311,100,twitter.com/nytimes/status/1236325758068457475
323,nr,"Coronavirus updates: \n\xe2\x80\x94Florida reported 2 deaths, bringing the toll in the U.S. to 17\n\xe2\x80\x94An Italian politician says he has the coronavirus\n\xe2\x80\x94An American church group is quarantined in the West Bank\n\nRead more:\n https://nyti.ms/2v0FwRe\xc2\xa0",452,267,53,twitter.com/nytimes/status/1236298081391513602
324,nr,"Here\xe2\x80\x99s how some people are dealing with social contact in the time of the coronavirus, from handshakes to hookups\n https://nyti.ms/38reX5n\xc2\xa0",195,72,22,twitter.com/nytimes/status/1236295570010116097
325,nr,"""Thank you for being my friend, John.""\n\n2 American men have stayed in touch, texting back and forth and making new vacation plans, after they both contracted the coronavirus on the Diamond Princess cruise ship in Japan.\n https://nyti.ms/2TD4LBs\xc2\xa0",169,31,11,twitter.com/nytimes/status/1236275467121983489
326,nr,Here\xe2\x80\x99s a list of frequently asked questions about the coronavirus outbreak and its symptoms\n https://nyti.ms/2TKhIts\xc2\xa0,155,102,29,twitter.com/nytimes/status/1236270385139777536
327,nr,"The coronavirus, by the numbers: A mathematician who studies the spread of disease explains some of the figures that keep popping up in news about the outbreak  https://nyti.ms/2IsyDv6\xc2\xa0",365,137,33,twitter.com/nytimes/status/1236260337181130752
328,nr,Analysts say Europe's social programs and protective labor rules could serve as a powerful counter against the coronavirus's feared economic toll  https://nyti.ms/2PWHyt4\xc2\xa0,3523,1269,190,twitter.com/nytimes/status/1236215051859693568
329,nr,"\xe2\x80\x94Florida reported 2 deaths from the coronavirus, the first on the East Coast\n\xe2\x80\x94Everyone on the Grand Princess cruise ship will be tested, after 21 tested positive\n\xe2\x80\x94South by Southwest leads a long list of canceled events\n\nLatest updates:\n https://nyti.ms/2TOmgit\xc2\xa0",518,289,54,twitter.com/nytimes/status/1236149606968446976
330,nr,"Days after a coronavirus outbreak emerged inside a nursing home in suburban Seattle, leaders at 2 other complexes that serve older residents in the region said that each of those facilities had a resident who had tested positive for the virus  https://nyti.ms/2v110xv\xc2\xa0",284,164,28,twitter.com/nytimes/status/1236134491611070464
